检测时间,检测日期,班次,SKU,流水号,结果,缺陷详情,缺陷数
2026/5/27 17:03:26,2026-05-27,中班,11111111,250,NG,未剪断NG,1
2026/5/27 17:03:23,2026-05-27,中班,11111111,235,NG,未剪断NG,1
2026/5/27 17:02:56,2026-05-27,中班,11111111,100,NG,连续爆管剔除,0
2026/5/27 17:02:56,2026-05-27,中班,11111111,99,NG,连续爆管剔除,0
2026/5/27 17:02:56,2026-05-27,中班,11111111,98,NG,连续爆管剔除,0
2026/5/27 17:01:59,2026-05-27,中班,11111111,76,NG,未剪断NG,1
2026/5/27 17:01:56,2026-05-27,中班,11111111,59,NG,未剪断NG,1
2026/5/27 17:01:56,2026-05-27,中班,11111111,58,NG,未剪断NG,1
2026/5/27 17:01:54,2026-05-27,中班,11111111,49,NG,未剪断NG,1
2026/5/27 17:01:53,2026-05-27,中班,11111111,44,NG,未剪断NG,1
2026/5/27 17:01:53,2026-05-27,中班,11111111,43,NG,未剪断NG,1
2026/5/27 17:01:52,2026-05-27,中班,11111111,38,NG,未剪断NG,1
2026/5/27 17:01:51,2026-05-27,中班,11111111,37,NG,未剪断NG,1
2026/5/27 17:01:50,2026-05-27,中班,11111111,28,NG,未剪断NG,1
2026/5/27 17:01:48,2026-05-27,中班,11111111,19,NG,未剪断NG,1
2026/5/27 17:01:45,2026-05-27,中班,11111111,7,NG,未剪断NG,1
2026/5/27 17:01:45,2026-05-27,中班,11111111,6,NG,未剪断NG,1
2026/5/27 17:00:23,2026-05-27,中班,11111111,22751,NG,斜口NG,1
2026/5/27 17:00:23,2026-05-27,中班,11111111,22750,NG,未剪断NG,1
2026/5/27 17:00:22,2026-05-27,中班,11111111,22749,NG,未剪断NG,1
2026/5/27 16:57:34,2026-05-27,中班,11111111,22732,NG,未剪断NG,1
2026/5/27 16:57:33,2026-05-27,中班,11111111,22727,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:57:32,2026-05-27,中班,11111111,22726,NG,未剪断NG,1
2026/5/27 16:57:32,2026-05-27,中班,11111111,22723,NG,未剪断NG,1
2026/5/27 16:57:31,2026-05-27,中班,11111111,22718,NG,爆管NG,1
2026/5/27 16:57:31,2026-05-27,中班,11111111,22717,NG,未剪断NG,1
2026/5/27 16:57:30,2026-05-27,中班,11111111,22714,NG,未剪断NG,1
2026/5/27 16:57:29,2026-05-27,中班,11111111,22711,NG,未剪断NG,1
2026/5/27 16:57:29,2026-05-27,中班,11111111,22710,NG,未剪断NG,1
2026/5/27 16:57:29,2026-05-27,中班,11111111,22709,NG,未剪断NG,1
2026/5/27 16:57:29,2026-05-27,中班,11111111,22708,NG,未剪断NG,1
2026/5/27 16:57:28,2026-05-27,中班,11111111,22706,NG,未剪断NG,1
2026/5/27 16:57:28,2026-05-27,中班,11111111,22705,NG,未剪断NG,1
2026/5/27 16:57:28,2026-05-27,中班,11111111,22703,NG,未剪断NG,1
2026/5/27 16:57:28,2026-05-27,中班,11111111,22702,NG,未剪断NG,1
2026/5/27 16:57:27,2026-05-27,中班,11111111,22697,NG,未剪断NG,1
2026/5/27 16:57:26,2026-05-27,中班,11111111,22696,NG,未剪断NG,1
2026/5/27 16:57:25,2026-05-27,中班,11111111,22691,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:57:25,2026-05-27,中班,11111111,22690,NG,未剪断NG,1
2026/5/27 16:57:25,2026-05-27,中班,11111111,22688,NG,未剪断NG,1
2026/5/27 16:57:25,2026-05-27,中班,11111111,22687,NG,未剪断NG,1
2026/5/27 16:57:24,2026-05-27,中班,11111111,22685,NG,未剪断NG,1
2026/5/27 16:57:24,2026-05-27,中班,11111111,22684,NG,未剪断NG,1
2026/5/27 16:56:30,2026-05-27,中班,11111111,22415,NG,未剪断NG,1
2026/5/27 16:56:30,2026-05-27,中班,11111111,22414,NG,未剪断NG,1
2026/5/27 16:56:29,2026-05-27,中班,11111111,22410,NG,未剪断NG,1
2026/5/27 16:56:26,2026-05-27,中班,11111111,22393,NG,未剪断NG,1
2026/5/27 16:55:16,2026-05-27,中班,11111111,22390,NG,斜口NG,1
2026/5/27 16:55:15,2026-05-27,中班,11111111,22387,NG,未剪断NG,1
2026/5/27 16:55:15,2026-05-27,中班,11111111,22384,NG,未剪断NG,1
2026/5/27 16:55:15,2026-05-27,中班,11111111,22382,NG,未剪断NG,1
2026/5/27 16:55:14,2026-05-27,中班,11111111,22381,NG,未剪断NG,1
2026/5/27 16:55:14,2026-05-27,中班,11111111,22379,NG,未剪断NG,1
2026/5/27 16:55:14,2026-05-27,中班,11111111,22378,NG,"混合缺陷[管内异物NG,未剪断NG]",2
2026/5/27 16:55:13,2026-05-27,中班,11111111,22376,NG,未剪断NG,1
2026/5/27 16:55:13,2026-05-27,中班,11111111,22375,NG,未剪断NG,1
2026/5/27 16:55:12,2026-05-27,中班,11111111,22372,NG,未剪断NG,1
2026/5/27 16:55:11,2026-05-27,中班,11111111,22366,NG,未剪断NG,1
2026/5/27 16:55:10,2026-05-27,中班,11111111,22360,NG,未剪断NG,1
2026/5/27 16:55:10,2026-05-27,中班,11111111,22358,NG,未剪断NG,1
2026/5/27 16:55:09,2026-05-27,中班,11111111,22357,NG,未剪断NG,1
2026/5/27 16:55:09,2026-05-27,中班,11111111,22355,NG,未剪断NG,1
2026/5/27 16:55:09,2026-05-27,中班,11111111,22354,NG,未剪断NG,1
2026/5/27 16:55:08,2026-05-27,中班,11111111,22348,NG,未剪断NG,1
2026/5/27 16:55:07,2026-05-27,中班,11111111,22347,NG,未剪断NG,1
2026/5/27 16:55:07,2026-05-27,中班,11111111,22345,NG,未剪断NG,1
2026/5/27 16:55:07,2026-05-27,中班,11111111,22343,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:55:06,2026-05-27,中班,11111111,22342,NG,未剪断NG,1
2026/5/27 16:55:06,2026-05-27,中班,11111111,22340,NG,爆管NG,1
2026/5/27 16:55:06,2026-05-27,中班,11111111,22339,NG,未剪断NG,1
2026/5/27 16:55:06,2026-05-27,中班,11111111,22337,NG,未剪断NG,1
2026/5/27 16:55:05,2026-05-27,中班,11111111,22336,NG,未剪断NG,1
2026/5/27 16:55:05,2026-05-27,中班,11111111,22333,NG,未剪断NG,1
2026/5/27 16:55:04,2026-05-27,中班,11111111,22331,NG,未剪断NG,1
2026/5/27 16:55:04,2026-05-27,中班,11111111,22330,NG,未剪断NG,1
2026/5/27 16:55:04,2026-05-27,中班,11111111,22328,NG,未剪断NG,1
2026/5/27 16:55:03,2026-05-27,中班,11111111,22327,NG,未剪断NG,1
2026/5/27 16:55:02,2026-05-27,中班,11111111,22321,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:55:02,2026-05-27,中班,11111111,22320,NG,未剪断NG,1
2026/5/27 16:55:02,2026-05-27,中班,11111111,22319,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:55:01,2026-05-27,中班,11111111,22318,NG,未剪断NG,1
2026/5/27 16:55:01,2026-05-27,中班,11111111,22316,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:55:01,2026-05-27,中班,11111111,22315,NG,未剪断NG,1
2026/5/27 16:55:00,2026-05-27,中班,11111111,22312,NG,未剪断NG,1
2026/5/27 16:55:00,2026-05-27,中班,11111111,22310,NG,未剪断NG,1
2026/5/27 16:55:00,2026-05-27,中班,11111111,22309,NG,未剪断NG,1
2026/5/27 16:54:59,2026-05-27,中班,11111111,22306,NG,未剪断NG,1
2026/5/27 16:54:58,2026-05-27,中班,11111111,22303,NG,未剪断NG,1
2026/5/27 16:54:58,2026-05-27,中班,11111111,22301,NG,未剪断NG,1
2026/5/27 16:54:58,2026-05-27,中班,11111111,22300,NG,未剪断NG,1
2026/5/27 16:54:57,2026-05-27,中班,11111111,22298,NG,未剪断NG,1
2026/5/27 16:54:57,2026-05-27,中班,11111111,22297,NG,未剪断NG,1
2026/5/27 16:54:57,2026-05-27,中班,11111111,22295,NG,未剪断NG,1
2026/5/27 16:54:57,2026-05-27,中班,11111111,22294,NG,未剪断NG,1
2026/5/27 16:54:56,2026-05-27,中班,11111111,22289,NG,未剪断NG,1
2026/5/27 16:54:55,2026-05-27,中班,11111111,22288,NG,未剪断NG,1
2026/5/27 16:54:55,2026-05-27,中班,11111111,22286,NG,未剪断NG,1
2026/5/27 16:54:55,2026-05-27,中班,11111111,22285,NG,未剪断NG,1
2026/5/27 16:54:54,2026-05-27,中班,11111111,22283,NG,未剪断NG,1
2026/5/27 16:54:54,2026-05-27,中班,11111111,22282,NG,未剪断NG,1
2026/5/27 16:54:54,2026-05-27,中班,11111111,22280,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:54:54,2026-05-27,中班,11111111,22279,NG,未剪断NG,1
2026/5/27 16:54:53,2026-05-27,中班,11111111,22274,NG,未剪断NG,1
2026/5/27 16:54:52,2026-05-27,中班,11111111,22273,NG,未剪断NG,1
2026/5/27 16:54:52,2026-05-27,中班,11111111,22271,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:54:52,2026-05-27,中班,11111111,22270,NG,未剪断NG,1
2026/5/27 16:54:51,2026-05-27,中班,11111111,22268,NG,未剪断NG,1
2026/5/27 16:54:51,2026-05-27,中班,11111111,22267,NG,未剪断NG,1
2026/5/27 16:54:51,2026-05-27,中班,11111111,22265,NG,斜口NG,1
2026/5/27 16:54:51,2026-05-27,中班,11111111,22264,NG,未剪断NG,1
2026/5/27 16:54:50,2026-05-27,中班,11111111,22259,NG,未剪断NG,1
2026/5/27 16:54:49,2026-05-27,中班,11111111,22258,NG,未剪断NG,1
2026/5/27 16:54:49,2026-05-27,中班,11111111,22256,NG,未剪断NG,1
2026/5/27 16:54:49,2026-05-27,中班,11111111,22255,NG,未剪断NG,1
2026/5/27 16:54:48,2026-05-27,中班,11111111,22249,NG,未剪断NG,1
2026/5/27 16:54:32,2026-05-27,中班,11111111,22171,NG,"混合缺陷[正面工号缺失NG,背面工号缺失NG,爆管NG]",3
2026/5/27 16:54:32,2026-05-27,中班,11111111,22169,NG,"混合缺陷[正面工号缺失NG,背面工号缺失NG,爆管NG]",3
2026/5/27 16:54:31,2026-05-27,中班,11111111,22168,NG,连续爆管剔除,0
2026/5/27 16:54:31,2026-05-27,中班,11111111,22167,NG,连续爆管剔除,0
2026/5/27 16:54:31,2026-05-27,中班,11111111,22166,NG,连续爆管剔除,0
2026/5/27 16:54:31,2026-05-27,中班,11111111,22165,NG,斜口NG,1
2026/5/27 16:54:31,2026-05-27,中班,11111111,22164,NG,未剪断NG,1
2026/5/27 16:54:30,2026-05-27,中班,11111111,22163,NG,"混合缺陷[正面工号缺失NG,背面工号缺失NG,爆管NG]",3
2026/5/27 16:52:05,2026-05-27,中班,11111111,22044,NG,"混合缺陷[背面工号缺失NG,未剪断NG]",2
2026/5/27 16:50:26,2026-05-27,中班,11111111,22029,NG,未剪断NG,1
2026/5/27 16:50:26,2026-05-27,中班,11111111,22028,NG,未剪断NG,1
2026/5/27 16:50:26,2026-05-27,中班,11111111,22027,NG,未剪断NG,1
2026/5/27 16:50:26,2026-05-27,中班,11111111,22026,NG,未剪断NG,1
2026/5/27 16:50:16,2026-05-27,中班,11111111,21977,NG,未剪断NG,1
2026/5/27 16:50:02,2026-05-27,中班,11111111,21908,NG,未剪断NG,1
2026/5/27 16:50:00,2026-05-27,中班,11111111,21898,NG,未剪断NG,1
2026/5/27 16:49:59,2026-05-27,中班,11111111,21891,NG,未剪断NG,1
2026/5/27 16:49:47,2026-05-27,中班,11111111,21832,NG,未剪断NG,1
2026/5/27 16:49:47,2026-05-27,中班,11111111,21831,NG,未剪断NG,1
2026/5/27 16:49:25,2026-05-27,中班,11111111,21724,NG,未剪断NG,1
2026/5/27 16:49:21,2026-05-27,中班,11111111,21703,NG,未剪断NG,1
2026/5/27 16:49:17,2026-05-27,中班,11111111,21683,NG,未剪断NG,1
2026/5/27 16:49:17,2026-05-27,中班,11111111,21682,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:49:03,2026-05-27,中班,11111111,21610,NG,未剪断NG,1
2026/5/27 16:49:02,2026-05-27,中班,11111111,21609,NG,未剪断NG,1
2026/5/27 16:49:00,2026-05-27,中班,11111111,21599,NG,未剪断NG,1
2026/5/27 16:48:43,2026-05-27,中班,11111111,21513,NG,未剪断NG,1
2026/5/27 16:48:42,2026-05-27,中班,11111111,21509,NG,未剪断NG,1
2026/5/27 16:48:42,2026-05-27,中班,11111111,21508,NG,未剪断NG,1
2026/5/27 16:48:37,2026-05-27,中班,11111111,21483,NG,未剪断NG,1
2026/5/27 16:48:31,2026-05-27,中班,11111111,21454,NG,未剪断NG,1
2026/5/27 16:48:31,2026-05-27,中班,11111111,21453,NG,未剪断NG,1
2026/5/27 16:48:22,2026-05-27,中班,11111111,21406,NG,未剪断NG,1
2026/5/27 16:48:22,2026-05-27,中班,11111111,21405,NG,未剪断NG,1
2026/5/27 16:48:17,2026-05-27,中班,11111111,21383,NG,未剪断NG,1
2026/5/27 16:48:17,2026-05-27,中班,11111111,21382,NG,未剪断NG,1
2026/5/27 16:48:17,2026-05-27,中班,11111111,21381,NG,未剪断NG,1
2026/5/27 16:48:14,2026-05-27,中班,11111111,21368,NG,管内异物NG,1
2026/5/27 16:48:06,2026-05-27,中班,11111111,21325,NG,未剪断NG,1
2026/5/27 16:47:59,2026-05-27,中班,11111111,21293,NG,未剪断NG,1
2026/5/27 16:47:47,2026-05-27,中班,11111111,21230,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/27 16:47:42,2026-05-27,中班,11111111,21206,NG,管内异物NG,1
2026/5/27 16:47:30,2026-05-27,中班,11111111,21147,NG,管内异物NG,1
2026/5/27 16:47:26,2026-05-27,中班,11111111,21129,NG,未剪断NG,1
2026/5/27 16:47:25,2026-05-27,中班,11111111,21124,NG,未剪断NG,1
2026/5/27 16:47:25,2026-05-27,中班,11111111,21123,NG,未剪断NG,1
2026/5/27 16:47:21,2026-05-27,中班,11111111,21105,NG,未剪断NG,1
2026/5/27 16:47:21,2026-05-27,中班,11111111,21102,NG,未剪断NG,1
2026/5/27 16:47:19,2026-05-27,中班,11111111,21091,NG,未剪断NG,1
2026/5/27 16:47:18,2026-05-27,中班,11111111,21090,NG,未剪断NG,1
2026/5/27 16:47:00,2026-05-27,中班,11111111,20996,NG,未剪断NG,1
2026/5/27 16:46:59,2026-05-27,中班,11111111,20995,NG,未剪断NG,1
2026/5/27 16:46:57,2026-05-27,中班,11111111,20982,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:46:57,2026-05-27,中班,11111111,20981,NG,未剪断NG,1
2026/5/27 16:46:56,2026-05-27,中班,11111111,20980,NG,未剪断NG,1
2026/5/27 16:46:49,2026-05-27,中班,11111111,20942,NG,未剪断NG,1
2026/5/27 16:46:49,2026-05-27,中班,11111111,20941,NG,未剪断NG,1
2026/5/27 16:46:48,2026-05-27,中班,11111111,20940,NG,未剪断NG,1
2026/5/27 16:46:38,2026-05-27,中班,11111111,20885,NG,未剪断NG,1
2026/5/27 16:46:37,2026-05-27,中班,11111111,20884,NG,未剪断NG,1
2026/5/27 16:46:33,2026-05-27,中班,11111111,20861,NG,爆管NG,1
2026/5/27 16:46:32,2026-05-27,中班,11111111,20855,NG,未剪断NG,1
2026/5/27 16:46:31,2026-05-27,中班,11111111,20854,NG,未剪断NG,1
2026/5/27 16:46:21,2026-05-27,中班,11111111,20803,NG,未剪断NG,1
2026/5/27 16:46:21,2026-05-27,中班,11111111,20802,NG,未剪断NG,1
2026/5/27 16:46:18,2026-05-27,中班,11111111,20787,NG,未剪断NG,1
2026/5/27 16:46:15,2026-05-27,中班,11111111,20771,NG,未剪断NG,1
2026/5/27 16:46:14,2026-05-27,中班,11111111,20770,NG,未剪断NG,1
2026/5/27 16:46:00,2026-05-27,中班,11111111,20696,NG,"混合缺陷[正面工号缺失NG,背面工号缺失NG]",2
2026/5/27 16:45:50,2026-05-27,中班,11111111,20645,NG,未剪断NG,1
2026/5/27 16:45:49,2026-05-27,中班,11111111,20644,NG,未剪断NG,1
2026/5/27 16:45:46,2026-05-27,中班,11111111,20628,NG,未剪断NG,1
2026/5/27 16:45:41,2026-05-27,中班,11111111,20605,NG,未剪断NG,1
2026/5/27 16:45:41,2026-05-27,中班,11111111,20602,NG,未剪断NG,1
2026/5/27 16:45:39,2026-05-27,中班,11111111,20592,NG,未剪断NG,1
2026/5/27 16:45:36,2026-05-27,中班,11111111,20580,NG,未剪断NG,1
2026/5/27 16:45:36,2026-05-27,中班,11111111,20576,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:45:35,2026-05-27,中班,11111111,20575,NG,未剪断NG,1
2026/5/27 16:45:30,2026-05-27,中班,11111111,20548,NG,未剪断NG,1
2026/5/27 16:45:30,2026-05-27,中班,11111111,20547,NG,未剪断NG,1
2026/5/27 16:45:28,2026-05-27,中班,11111111,20536,NG,未剪断NG,1
2026/5/27 16:45:27,2026-05-27,中班,11111111,20535,NG,未剪断NG,1
2026/5/27 16:45:27,2026-05-27,中班,11111111,20534,NG,未剪断NG,1
2026/5/27 16:45:27,2026-05-27,中班,11111111,20533,NG,未剪断NG,1
2026/5/27 16:45:27,2026-05-27,中班,11111111,20530,NG,未剪断NG,1
2026/5/27 16:45:26,2026-05-27,中班,11111111,20529,NG,未剪断NG,1
2026/5/27 16:45:24,2026-05-27,中班,11111111,20520,NG,未剪断NG,1
2026/5/27 16:45:24,2026-05-27,中班,11111111,20516,NG,未剪断NG,1
2026/5/27 16:45:18,2026-05-27,中班,11111111,20487,NG,管内异物NG,1
2026/5/27 16:45:12,2026-05-27,中班,11111111,20456,NG,管内异物NG,1
2026/5/27 16:45:03,2026-05-27,中班,11111111,20412,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:44:55,2026-05-27,中班,11111111,20371,NG,未剪断NG,1
2026/5/27 16:44:51,2026-05-27,中班,11111111,20350,NG,未剪断NG,1
2026/5/27 16:44:50,2026-05-27,中班,11111111,20349,NG,未剪断NG,1
2026/5/27 16:44:40,2026-05-27,中班,11111111,20299,NG,未剪断NG,1
2026/5/27 16:44:40,2026-05-27,中班,11111111,20298,NG,未剪断NG,1
2026/5/27 16:44:38,2026-05-27,中班,11111111,20288,NG,未剪断NG,1
2026/5/27 16:44:38,2026-05-27,中班,11111111,20287,NG,未剪断NG,1
2026/5/27 16:44:30,2026-05-27,中班,11111111,20250,NG,"混合缺陷[斜口NG,未剪断NG]",2
2026/5/27 16:44:27,2026-05-27,中班,11111111,20233,NG,未剪断NG,1
2026/5/27 16:44:27,2026-05-27,中班,11111111,20232,NG,未剪断NG,1
2026/5/27 16:44:26,2026-05-27,中班,11111111,20227,NG,管内异物NG,1
2026/5/27 16:44:24,2026-05-27,中班,11111111,20218,NG,未剪断NG,1
2026/5/27 16:44:24,2026-05-27,中班,11111111,20217,NG,未剪断NG,1
2026/5/27 16:44:06,2026-05-27,中班,11111111,20130,NG,未剪断NG,1
2026/5/27 16:44:04,2026-05-27,中班,11111111,20120,NG,"混合缺陷[背面工号缺失NG,爆管NG]",2
2026/5/27 16:43:49,2026-05-27,中班,11111111,20042,NG,未剪断NG,1
2026/5/27 16:43:48,2026-05-27,中班,11111111,20041,NG,未剪断NG,1
2026/5/27 16:43:33,2026-05-27,中班,11111111,19964,NG,未剪断NG,1
2026/5/27 16:43:33,2026-05-27,中班,11111111,19963,NG,未剪断NG,1
2026/5/27 16:43:31,2026-05-27,中班,11111111,19955,NG,未剪断NG,1
2026/5/27 16:43:31,2026-05-27,中班,11111111,19954,NG,未剪断NG,1
2026/5/27 16:43:28,2026-05-27,中班,11111111,19939,NG,未剪断NG,1
2026/5/27 16:43:28,2026-05-27,中班,11111111,19938,NG,未剪断NG,1
2026/5/27 16:43:16,2026-05-27,中班,11111111,19877,NG,未剪断NG,1
2026/5/27 16:43:15,2026-05-27,中班,11111111,19876,NG,未剪断NG,1
2026/5/27 16:43:15,2026-05-27,中班,11111111,19874,NG,未剪断NG,1
2026/5/27 16:43:15,2026-05-27,中班,11111111,19873,NG,未剪断NG,1
2026/5/27 16:43:13,2026-05-27,中班,11111111,19862,NG,未剪断NG,1
2026/5/27 16:43:12,2026-05-27,中班,11111111,19861,NG,未剪断NG,1
2026/5/27 16:43:11,2026-05-27,中班,11111111,19853,NG,未剪断NG,1
2026/5/27 16:43:11,2026-05-27,中班,11111111,19852,NG,未剪断NG,1
2026/5/27 16:43:11,2026-05-27,中班,11111111,19851,NG,未剪断NG,1
2026/5/27 16:43:02,2026-05-27,中班,11111111,19808,NG,未剪断NG,1
2026/5/27 16:42:55,2026-05-27,中班,11111111,19772,NG,未剪断NG,1
2026/5/27 16:42:54,2026-05-27,中班,11111111,19771,NG,未剪断NG,1
2026/5/27 16:42:49,2026-05-27,中班,11111111,19743,NG,未剪断NG,1
2026/5/27 16:42:45,2026-05-27,中班,11111111,19726,NG,未剪断NG,1
2026/5/27 16:42:39,2026-05-27,中班,11111111,19696,NG,未剪断NG,1
2026/5/27 16:42:34,2026-05-27,中班,11111111,19669,NG,未剪断NG,1
2026/5/27 16:42:34,2026-05-27,中班,11111111,19667,NG,未剪断NG,1
2026/5/27 16:42:32,2026-05-27,中班,11111111,19657,NG,未剪断NG,1
2026/5/27 16:42:32,2026-05-27,中班,11111111,19656,NG,未剪断NG,1
2026/5/27 16:42:30,2026-05-27,中班,11111111,19651,NG,未剪断NG,1
2026/5/27 16:42:30,2026-05-27,中班,11111111,19650,NG,未剪断NG,1
2026/5/27 16:42:24,2026-05-27,中班,11111111,19620,NG,未剪断NG,1
2026/5/27 16:42:23,2026-05-27,中班,11111111,19614,NG,未剪断NG,1
2026/5/27 16:42:18,2026-05-27,中班,11111111,19587,NG,未剪断NG,1
2026/5/27 16:42:16,2026-05-27,中班,11111111,19578,NG,未剪断NG,1
2026/5/27 16:42:08,2026-05-27,中班,11111111,19541,NG,未剪断NG,1
2026/5/27 16:42:05,2026-05-27,中班,11111111,19524,NG,未剪断NG,1
2026/5/27 16:42:02,2026-05-27,中班,11111111,19510,NG,未剪断NG,1
2026/5/27 16:42:02,2026-05-27,中班,11111111,19509,NG,未剪断NG,1
2026/5/27 16:42:01,2026-05-27,中班,11111111,19502,NG,未剪断NG,1
2026/5/27 16:41:58,2026-05-27,中班,11111111,19490,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:41:51,2026-05-27,中班,11111111,19453,NG,未剪断NG,1
2026/5/27 16:41:51,2026-05-27,中班,11111111,19452,NG,未剪断NG,1
2026/5/27 16:41:50,2026-05-27,中班,11111111,19448,NG,未剪断NG,1
2026/5/27 16:41:48,2026-05-27,中班,11111111,19439,NG,未剪断NG,1
2026/5/27 16:41:48,2026-05-27,中班,11111111,19438,NG,未剪断NG,1
2026/5/27 16:41:47,2026-05-27,中班,11111111,19434,NG,未剪断NG,1
2026/5/27 16:41:16,2026-05-27,中班,11111111,19280,NG,未剪断NG,1
2026/5/27 16:41:16,2026-05-27,中班,11111111,19279,NG,未剪断NG,1
2026/5/27 16:41:14,2026-05-27,中班,11111111,19267,NG,未剪断NG,1
2026/5/27 16:40:57,2026-05-27,中班,11111111,19182,NG,未剪断NG,1
2026/5/27 16:40:52,2026-05-27,中班,11111111,19158,NG,未剪断NG,1
2026/5/27 16:40:44,2026-05-27,中班,11111111,19118,NG,未剪断NG,1
2026/5/27 16:40:44,2026-05-27,中班,11111111,19117,NG,未剪断NG,1
2026/5/27 16:40:43,2026-05-27,中班,11111111,19116,NG,未剪断NG,1
2026/5/27 16:40:23,2026-05-27,中班,11111111,19014,NG,未剪断NG,1
2026/5/27 16:40:22,2026-05-27,中班,11111111,19007,NG,未剪断NG,1
2026/5/27 16:40:21,2026-05-27,中班,11111111,19006,NG,未剪断NG,1
2026/5/27 16:40:13,2026-05-27,中班,11111111,18963,NG,未剪断NG,1
2026/5/27 16:40:12,2026-05-27,中班,11111111,18957,NG,未剪断NG,1
2026/5/27 16:40:00,2026-05-27,中班,11111111,18898,NG,未剪断NG,1
2026/5/27 16:40:00,2026-05-27,中班,11111111,18897,NG,未剪断NG,1
2026/5/27 16:39:53,2026-05-27,中班,11111111,18866,NG,管内异物NG,1
2026/5/27 16:39:39,2026-05-27,中班,11111111,18794,NG,未剪断NG,1
2026/5/27 16:39:39,2026-05-27,中班,11111111,18793,NG,未剪断NG,1
2026/5/27 16:39:33,2026-05-27,中班,11111111,18763,NG,未剪断NG,1
2026/5/27 16:39:33,2026-05-27,中班,11111111,18762,NG,未剪断NG,1
2026/5/27 16:39:30,2026-05-27,中班,11111111,18749,NG,爆管NG,1
2026/5/27 16:39:26,2026-05-27,中班,11111111,18728,NG,未剪断NG,1
2026/5/27 16:39:26,2026-05-27,中班,11111111,18727,NG,未剪断NG,1
2026/5/27 16:39:15,2026-05-27,中班,11111111,18673,NG,未剪断NG,1
2026/5/27 16:39:15,2026-05-27,中班,11111111,18672,NG,未剪断NG,1
2026/5/27 16:39:14,2026-05-27,中班,11111111,18671,NG,爆管NG,1
2026/5/27 16:39:12,2026-05-27,中班,11111111,18659,NG,未剪断NG,1
2026/5/27 16:39:11,2026-05-27,中班,11111111,18652,NG,未剪断NG,1
2026/5/27 16:39:10,2026-05-27,中班,11111111,18651,NG,未剪断NG,1
2026/5/27 16:39:09,2026-05-27,中班,11111111,18645,NG,未剪断NG,1
2026/5/27 16:38:53,2026-05-27,中班,11111111,18563,NG,未剪断NG,1
2026/5/27 16:38:47,2026-05-27,中班,11111111,18534,NG,未剪断NG,1
2026/5/27 16:38:45,2026-05-27,中班,11111111,18525,NG,未剪断NG,1
2026/5/27 16:38:44,2026-05-27,中班,11111111,18520,NG,未剪断NG,1
2026/5/27 16:38:43,2026-05-27,中班,11111111,18515,NG,未剪断NG,1
2026/5/27 16:38:43,2026-05-27,中班,11111111,18514,NG,未剪断NG,1
2026/5/27 16:38:38,2026-05-27,中班,11111111,18491,NG,未剪断NG,1
2026/5/27 16:38:27,2026-05-27,中班,11111111,18436,NG,未剪断NG,1
2026/5/27 16:38:21,2026-05-27,中班,11111111,18404,NG,管内异物NG,1
2026/5/27 16:38:18,2026-05-27,中班,11111111,18389,NG,管内异物NG,1
2026/5/27 16:37:56,2026-05-27,中班,11111111,18282,NG,未剪断NG,1
2026/5/27 16:37:00,2026-05-27,中班,11111111,18274,NG,未剪断NG,1
2026/5/27 16:37:00,2026-05-27,中班,11111111,18273,NG,未剪断NG,1
2026/5/27 16:36:58,2026-05-27,中班,11111111,18265,NG,未剪断NG,1
2026/5/27 16:36:57,2026-05-27,中班,11111111,18257,NG,未剪断NG,1
2026/5/27 16:36:54,2026-05-27,中班,11111111,18245,NG,"混合缺陷[爆管NG,未剪断NG]",2
2026/5/27 16:36:51,2026-05-27,中班,11111111,18230,NG,管内异物NG,1
